Excel Store Name,Excel City,Excel State,Match %,DB Store Name,DB City,DB Store ID,Status
"Reliance Digital- Rrl D Xpress Drishti Mini Mall -8730","Bhopal","Madhya Pradesh",17,"Balaji Digital World Godrej","Delhi","store_001109","UNMATCHED"
"Reliance Digital- Rrl Cdit Barasat Mall Kolkata -8987","Kolkata","West Bengal",17,"Croma-Greater Noida-Ansal Plaza Mall","Noida","store_000019","UNMATCHED"
"Reliance Digital- Rrl Cdit Cross Point Mall Alw -8930","Alwar","Rajasthan",17,"Croma-Coimbatore-Prozone Mall","Coimbatore","store_000591","UNMATCHED"
"Reliance Digital- Rrl Cdit Reach Aria Mall Gurga -TIX4","Gurgaon","Haryana",17,"Croma-Bangalore-Bannerghatta Mall","Bengaluru","store_000495","UNMATCHED"
"Reliance Digital- Rrl Cdit Yst Mall Khammam -TY23","Khammam","Telangana",17,"Croma-Ghazibad-Aditya Mall","Ghaziabad","store_000013","UNMATCHED"
"Reliance Digital- Rrl Cdit Asian Sridevi Mall Ha -TM91","Warangal","Telangana",17,"Croma-Chandigarh-Elante Mall","Chandigarh","store_000254","UNMATCHED"
"Reliance Digital- Rrl Cdit Southern Park Mall Sa -TXFV","Delhi","Delhi",17,"Croma-Mumbai-Ghatkopar Mall","Mumbai","store_000638","UNMATCHED"
"Reliance Digital- Rrl Cdit In Cnc Advance Mills -T736","Ahmedabad","Gujarat",17,"Balaji Digital World Godrej","Delhi","store_001109","UNMATCHED"
"Reliance Digital- Rrl Cdit Gyan Babu Chowk Moti -TCN7","Motihari","Bihar",17,"Balaji Digital World Godrej","Delhi","store_001109","UNMATCHED"
"Reliance Digital- Bb Thane Kalyan Netivali Villa -TSE4","Mumbai","Maharashtra",17,"Digital Planet","Ranchi","store_002153","UNMATCHED"
"Reliance Digital- Rrl Cdit Himalaya Mall Bhavnag -8767","Bhavnagar","Gujarat",17,"Croma-Ghazibad-Aditya Mall","Ghaziabad","store_000013","UNMATCHED"
"Reliance Digital- Rrl Cdit D Victoria Mall Boriv -8971","Mumbai","Maharashtra",17,"Balaji Digital World Godrej","Delhi","store_001109","UNMATCHED"
"Value Plus -M/S Radhe Shyam Brajesh Kumar (Mau)","Varanasi","Uttar Pradesh",17,"SHREE SHYAM VARIETY STORE","Ranchi","store_002174","UNMATCHED"
"Value Plus -M/S Sri Balaji Mobiles (Shri Ram Tower)","Ghaziabad","Uttar Pradesh",17,"PRINCE MOBILES & ELECTRONICS","Kanpur","store_001986","UNMATCHED"
"Value Plus -M/S Mohsin Mobiles (Sambhal)","Ghaziabad","Uttar Pradesh",17,"ASP - MS Arth Enterprises","Delhi","store_001339","UNMATCHED"
"Vs - Padmavati","Pune","Maharashtra",17,"VS-Ts(Karmanghat)","Hyderabad","store_000096","UNMATCHED"
"Reliance Digital-Old Delhi Road-Sec-14","Gurgaon","Haryana",17,"Balaji Digital World Godrej","Delhi","store_001109","UNMATCHED"
"Value Plus -Vns (Azamgarh)","Varanasi","Uttar Pradesh",17,"VS-Delhi(Najafgarh)","Delhi","store_000182","UNMATCHED"
"Value Plus -Vns (Ramnagar)","Varanasi","Uttar Pradesh",17,"VS-DELHI(KRISHNA NAGAR)","Delhi","store_000108","UNMATCHED"
"Kore @ Kadi New | Gj","Ahmedabad","Gujarat",17,"NEW JINDAL ENTERPRISES","Ludhiana","store_002087","UNMATCHED"
"Kore @ Raipur Chakla | Gj","Ahmedabad","Gujarat",17,"Croma -Raipur-Bhatagaon","Raipur","store_001044","UNMATCHED"
"Kore @ Vikroli East - Mumbai | Mh","Mumbai","Maharashtra",17,"Croma-Mumbai-Borivali East M G Road","Mumbai","store_000671","UNMATCHED"
"Digi 1","Ghaziabad","Uttar Pradesh",17,"Croma -Delhi-Airport Terminal 1 D","Delhi","store_001065","UNMATCHED"
"Value Plus Retail","Jaipur","Rajasthan",17,"MAA AMBEY RETAIL PRIVATE LIMITED","Patna","store_002124","UNMATCHED"
"Lg Laminates","Lucknow","Uttar Pradesh",17,"LUXMI SALES","Delhi","store_000869","UNMATCHED"
"Kore @ Anand | Gj","Anand","Gujarat",17,"ANAND ELECTRONICS","Delhi","store_000895","UNMATCHED"
"Kore @ Bhavnagar | Gj","Bhavnagar","Gujarat",17,"VS-Ulhasnagar Br","Thane","store_000205","UNMATCHED"
"Kore @ Isanpur | Gj","Ahmedabad","Gujarat",17,"VS-Delhi(Janakpuri) Br","Delhi","store_000104","UNMATCHED"
"Kore @ Sutrapada | Gj","Gir Gadhada","Gujarat",17,"Croma-Surat-Adajan","Surat","store_000300","UNMATCHED"
"Kore @ Durg | Cg","Durg","Chhattisgarh",17,"SREE DURGA AC GALLERY","Kolkata","store_002028","UNMATCHED"
"Hotspot- Bihar - Pashchim Champaran Bettiah","West Champaran","Bihar",16,"THE SPICE HOTSPOT","Patna","store_000959","UNMATCHED"
"Hotspot- Uttar Pradesh - Muzaffarnagar","Muzaffarnagar","Uttar Pradesh",16,"THE SPICE HOTSPOT","Patna","store_000959","UNMATCHED"
"Reliance Digital -Rrl Cdit Axis Mall Kolkata St -8955","Kolkata","West Bengal",16,"Croma-Ghazibad-Aditya Mall","Ghaziabad","store_000013","UNMATCHED"
"Reliance Digital -Rrl D Xpress Viva City Thane M -8667","Mumbai","Maharashtra",16,"Balaji Digital World Godrej","Delhi","store_001109","UNMATCHED"
"Reliance Digital- Rrl D Xpress Park Mansion Kolk -8709","Kolkata","West Bengal",16,"Balaji Digital World Godrej","Delhi","store_001109","UNMATCHED"
"Reliance Digital- Rrl Cdit Ipcl Jvpd Juhu Mumbai -8972","Mumbai","Maharashtra",16,"Balaji Digital World Godrej","Delhi","store_001109","UNMATCHED"
"Reliance Digital- Rrl Cdit Forum Fizaa Mall Man -TDI4","Mangalore","Karnataka",16,"Croma-Ghazibad-Aditya Mall","Ghaziabad","store_000013","UNMATCHED"
"Reliance Digital- Gobra - Near To Great Eastern, Dankuni, Wb -T1BZ","Hooghly","West Bengal",16,"Balaji Digital World Godrej","Delhi","store_001109","UNMATCHED"
"Hitachi Home-Hitachi Air Shopee The Freezing Shop-","Ludhiana","Punjab",16,"THE SPICE HOTSPOT","Patna","store_000959","UNMATCHED"
"Reliance Digital-Bhbanesshwar","Bhubaneswar","Odisha",16,"RANA DIGITAL","Howrah","store_001088","UNMATCHED"
"Sony Mony-Niyamatpur","Kolkata","West Bengal",16,"Croma-Chennai-Ambattur","Chennai","store_000474","UNMATCHED"
"Pall & Co-Rohtak","Gurgaon","Haryana",16,"PAYAL ELECTRONICS","Kolkata","store_002017","UNMATCHED"
"Sardar Trading-Jalandhar","Ludhiana","Punjab",16,"BAHADAR CHAND AND CO","Amritsar","store_000717","UNMATCHED"
"Kore @ Laxminagar | Dl","Delhi","Delhi",16,"VS-Ahmedabad(Maninagar) Br","Ahmedabad","store_000107","UNMATCHED"
"Kore @ Jamnagar | Gj","Ahmedabad","Gujarat",16,"VS-Ulhasnagar Br","Thane","store_000205","UNMATCHED"
"Kore @ Palanpur | Gj","Ahmedabad","Gujarat",16,"VS-Belapur Br","Thane","store_000124","UNMATCHED"
"Kore @ Shastrinagar | Gj","Ahmedabad","Gujarat",16,"VS-Ts(Hastinapur)","Hyderabad","store_000141","UNMATCHED"
"Kore @ Vidhyanagar - Anand | Gj","Ahmedabad","Gujarat",16,"ANAND ELECTRONICS","Delhi","store_000895","UNMATCHED"
"Kore @ Govindnagar - Kanpur | Up","Kanpur","Uttar Pradesh",16,"KANPUR COOLING SERVICES PRIVATE LIM","Kanpur","store_001970","UNMATCHED"
"J.K.International-Durgapur","Durgapur","West Bengal",16,"VS-Delhi(Durgapuri)","Delhi","store_000131","UNMATCHED"
"Shop In Ebo","Baharampur","West Bengal",16,"VS-Ghodbunder Br","Thane","store_000085","UNMATCHED"
"Adeshwar Collection (Ghatkopar-W)","Mumbai","Maharashtra",16,"Rakesh Electronics (RK Puram)","Delhi","store_002197","UNMATCHED"
"Namaste Tradelink (Kalyan W)","Mumbai","Maharashtra",16,"VS-Goregaon (W) Br","Mumbai","store_000119","UNMATCHED"
"Kore @ Damnagar | Gj","Amreli","Gujarat",16,"VS-Ulhasnagar Br","Thane","store_000205","UNMATCHED"
"Kore @ Hisar | Hr","Hisar","Haryana",16,"VS-Delhi(Shahdara) Br","Delhi","store_000120","UNMATCHED"
"Kore @ Jhajjar | Hr","Jhajjar","Haryana",16,"VS-Delhi(Shahdara) Br","Delhi","store_000120","UNMATCHED"
"Kore @ Sonipat | Hr","Sonipat","Haryana",16,"KAMALIA SONS PVT. LTD","Ranchi","store_002160","UNMATCHED"
"Kore @ Veraval | Gj","Veraval","Gujarat",16,"Croma-Hyderabad-L B Nagar","Hyderabad","store_000525","UNMATCHED"
"Kore @ Bilaspur | Cg","Bilaspur","Chhattisgarh",16,"VS-Belapur Br","Thane","store_000124","UNMATCHED"
"Durlava","Bhubaneswar","Odisha",15,"SUROBANI","Kolkata","store_002030","UNMATCHED"
"Attari","Ghaziabad","Uttar Pradesh",15,"AIR CARE","Lucknow","store_000720","UNMATCHED"
"Hotspot- Bihar-Road 8 Kankarbagh","Patna","Bihar",15,"THE SPICE HOTSPOT","Patna","store_000959","UNMATCHED"
"Value Plus -Mathura (Dwarkapuri)","Mathur","Uttar Pradesh",15,"VS-Delhi(Durgapuri)","Delhi","store_000131","UNMATCHED"
"Value Plus -Lko (Mahanagar)","Lucknow","Uttar Pradesh",15,"VS-DELHI(KRISHNA NAGAR)","Delhi","store_000108","UNMATCHED"
"Value Plus -Vns (Durgakund)","Varanasi","Uttar Pradesh",15,"VS-Delhi(Durgapuri)","Delhi","store_000131","UNMATCHED"
"Value Plus -Vns(Nadesar)","Varanasi","Uttar Pradesh",15,"VS-Pune(Hadapsar)","Pune","store_000089","UNMATCHED"
"Value Plus -Vns (Mau)","Varanasi","Uttar Pradesh",15,"ASP - PAUL AND COMPANY","Kolkata","store_001363","UNMATCHED"
"Elektrokraft Jamsedpur (Sakchi)","Patna","Bihar",15,"Croma-Jamshedpur-Bistupur","Jamshedpur","store_000235","UNMATCHED"
"Reliance Digital-Sigra Varanasi","Lucknow","Uttar Pradesh",15,"RANA DIGITAL","Howrah","store_001088","UNMATCHED"
"Hitachi Studio - Aircon-Bathinda","Chandigarh","Chandigarh",15,"SHASHI RADIO CENTER","Patna","store_002141","UNMATCHED"
"Hitachi Brand Shop -Dharani","Hyderabad","Telangana",15,"HIMALAYAN SHOPPE","Kolkata","store_002006","UNMATCHED"
"Value Plus -Gkp (Kunraghat)","Gorakhpur","Uttar Pradesh",15,"VS-Delhi(Roop Nagar)","Delhi","store_000180","UNMATCHED"
"Value Plus Ho","Noida","Uttar Pradesh",15,"VS-Opera House Br","Mumbai","store_000101","UNMATCHED"
"Kore @ Naraina | Dl","Delhi","Delhi",15,"Croma -Ratnagiri-Arihant Mall","Ratnagiri","store_001052","UNMATCHED"
"Kore @ Bapunagar | Gj","Ahmedabad","Gujarat",15,"VS-Delhi(Lajpatnagar) Br","Delhi","store_000130","UNMATCHED"
"Kore @ Sardarnagar - Rajkot | Gj","Ahmedabad","Gujarat",15,"RYS Kanti Nagar Godrej","Delhi","store_001123","UNMATCHED"
"Sheetal Tarang","Indore","Madhya Pradesh",15,"SHREE JAI ELECTRONICS","Delhi","store_000922","UNMATCHED"
"Shankarlal Rameshchandra Panchal","Indore","Madhya Pradesh",15,"BAHADAR CHAND AND CO","Amritsar","store_000717","UNMATCHED"
"Nod (Crossing Republic)","Noida","Uttar Pradesh",15,"AIR COOLING CENTER","Patna","store_002108","UNMATCHED"
"Kore @ Ajwa - Vadodara | Gj","Vadodara","Gujarat",15,"Croma-Vadodara-Gotri","Vadodara","store_000697","UNMATCHED"
"Kore @ Burari | Dl","Delhi","Delhi",15,"VS-Delhi(Burari)","Delhi","store_000147","UNMATCHED"
"Kore @ Gohana Stand - Rohtak | Hr","Rohtak","Haryana",15,"Croma-Hassan-BM Road","Hassan","store_000560","UNMATCHED"
"Kore @ Haldarvas | Gj","Memdabad","Gujarat",15,"VS-Delhi(Daryaganj)","Delhi","store_000095","UNMATCHED"
"Kore @ Jasdan - Rajkot | Gj","Rajkot","Gujarat",15,"KANJANI MARKETING","Kanpur","store_001969","UNMATCHED"
"Kore @ Kamlanagar - Agra | Up","Agra","Uttar Pradesh",15,"Croma-Karimnagar-Jagtial Road","Karimnagar","store_000555","UNMATCHED"
"Kore @ Kusumi - Gorakhpur | Up","Gorakhpur","Uttar Pradesh",15,"Croma-Jabalpur-Gorakhpur Road","Jabalpur","store_000352","UNMATCHED"
"Kore @ Mahemadavad | Gj","Memdabad","Gujarat",15,"Croma-Ahmedabad-Gota","Ahmedabad","store_000332","UNMATCHED"
"Kore @ Naujheel - Mathura | Up","Mathura","Uttar Pradesh",15,"Croma-Palwal-Mathura Road","Palwal","store_000441","UNMATCHED"
"Kore @ Pethapur | Gj","Gandhinagar","Gujarat",15,"VS-Delhi(Pitampura) Br","Delhi","store_000168","UNMATCHED"
"Aryabhatta Doordarshan","Bhubaneswar","Odisha",14,"Croma-Pune-Datta Mandir Road","Pune","store_000267","UNMATCHED"
"Value Plus -Gkp (Golghar)","Gorakhpur","Uttar Pradesh",14,"VS-Palghar","Thane","store_000135","UNMATCHED"
"Value Plus -Lko (Abhyuday Tower)","Lucknow","Uttar Pradesh",14,"VS-Pune(Kothrud) Br","Pune","store_000091","UNMATCHED"
"Value Plus -Nod (Crossing Republic)","Ghaziabad","Uttar Pradesh",14,"ASP - COOLING POWER","Kolkata","store_001370","UNMATCHED"
"Value Plus -Meerut (Chipi Tank)","Ghaziabad","Uttar Pradesh",14,"ASP - PAUL AND COMPANY","Kolkata","store_001363","UNMATCHED"
"Value Plus -Lko (Sadar)","Lucknow","Uttar Pradesh",14,"VS-Delhi(Roop Nagar)","Delhi","store_000180","UNMATCHED"
"U.A Associates-Hajipur","Patna","Bihar",14,"VS-Ts(Attapur)","Hyderabad","store_000137","UNMATCHED"
"Hitachi Home-Gaya Musical Store-Gaya","Patna","Bihar",14,"Croma-Gaya-Jail Road","Gaya","store_000239","UNMATCHED"
"Hitachi Studio - Bahadurgarh","Gurgaon","Haryana",14,"kavita electronics Bawana Godrej","Delhi","store_001320","UNMATCHED"
"Value Plus -Vns (Kanchanpur, Chitaipur)","Varanasi","Uttar Pradesh",14,"Vasanth & Co KALLAKURICHI - 1512","Viluppuram","store_001610","UNMATCHED"
"Kore @ Kalol | Gj","Ahmedabad","Gujarat",14,"VS-Delhi(Karol Bagh) Br","Delhi","store_000112","UNMATCHED"
"Kore @ Rajmahal | Gj","Ahmedabad","Gujarat",14,"Croma-Delhi-Ramphal Chowk","Delhi","store_000398","UNMATCHED"
"Kore @ Koparkhairane - Mumbai | Mh","Mumbai","Maharashtra",14,"Croma-Navi Mumbai-Vashi","Mumbai","store_000650","UNMATCHED"
"Kore @ Koparkhairane - Shivneri | Mh","Mumbai","Maharashtra",14,"VS-Kharghar(Patel Heritage)","Thane","store_000187","UNMATCHED"
"Value Plus -Gkp (Gokhaknath)","Gorakhpur","Uttar Pradesh",14,"ASP - PAUL AND COMPANY","Kolkata","store_001363","UNMATCHED"
"Utsav","Kolkata","West Bengal",14,"GUPTA SALES","Ludhiana","store_002077","UNMATCHED"
"Jayesh Novelty","Mumbai","Maharashtra",14,"VS-Delhi(Narela)","Delhi","store_000175","UNMATCHED"
"Kore @ Barvada - Botad | Gj","Botad","Gujarat",14,"SHREE PARSVANATH ENTERPRISES","Jodhpur","store_001944","UNMATCHED"
"Kore @ Bhatiya | Gj","Jamnagar","Gujarat",14,"Croma-Delhi-Malviya Nagar","Delhi","store_000396","UNMATCHED"
"Kore @ Chirawa | Rj","Chirawa","Rajasthan",14,"VS-Delhi(Nawada)","Delhi","store_000162","UNMATCHED"
"Kore @ Chotila | Gj","Chotila","Gujarat",14,"Kirti Electroworld PBO Godrej","Gautam Buddha Nagar","store_001152","UNMATCHED"
"Kore @ Dhauli Piyau - Mathura | Up","Mathura","Uttar Pradesh",14,"VS-Delhi(Pitampura) Br","Delhi","store_000168","UNMATCHED"
"Kore @ Ganganagar - Meerut | Up","Meerut","Uttar Pradesh",14,"Croma-Gandhinagar-Sector 11","Gandhinagar","store_000677","UNMATCHED"
"Kore @ Hansi - Hisar | Hr","Hisar","Haryana",14,"VS-Delhi(Shahdara) Br","Delhi","store_000120","UNMATCHED"
"Kore @ Jam Khambhaliya | Gj","Jam Khambhadia","Gujarat",14,"Croma-Mohali-CP 67","Chandigarh","store_000251","UNMATCHED"
"Kore @ Jesar | Gj","Bhavnagar","Gujarat",14,"Kataria Sales Corp Godrej","Delhi","store_001170","UNMATCHED"
"Kore @ Jind | Hr","Haryana","Haryana",14,"HOME LINE","Patna","store_002120","UNMATCHED"
"Kore @ Julana -Jind | Hr","Jind","Haryana",14,"Croma -Bhubaneswar-Janpath Road","Bhubaneswar","store_001014","UNMATCHED"
"Kore @ Kodinar | Gj","Una","Gujarat",14,"Croma-Lucknow-Indra Nagar","Lucknow","store_000288","UNMATCHED"
"Kore @ Petlad | Gj","Anand","Gujarat",14,"Kirti Electroworld PBO Godrej","Gautam Buddha Nagar","store_001152","UNMATCHED"
"Kore @ Porbandar | Gj","Porbandar","Gujarat",14,"Croma-Porbandar-Jalaram Colony","Porbandar","store_000707","UNMATCHED"
"Kore @ Saiyan - Agra | Up","Agra","Uttar Pradesh",14,"ASP - Hamdan Aircon","Delhi","store_001355","UNMATCHED"
"Kore @ Sanand | Gj","Ahmedabad","Gujarat",14,"PREETAM SINGH AND SONS","Kanpur","store_001985","UNMATCHED"
"Kore @ Sevaliya | Gj","Kheda","Gujarat",14,"Croma-Delhi-Malviya Nagar","Delhi","store_000396","UNMATCHED"
"Kore @ Sihor | Gj","Bhavnagar","Gujarat",14,"Kataria Sales Corp Godrej","Delhi","store_001170","UNMATCHED"
"Kore @ Talod | Gj","Talod","Gujarat",14,"Kirti Electroworld PBO Godrej","Gautam Buddha Nagar","store_001152","UNMATCHED"
"Kore @ Vallabhipur | Gj","Bhavnagar","Gujarat",14,"Croma-Valsad-Dharampur Road","Valsad","store_000688","UNMATCHED"
"Kore @ Wadi Rangmahal - Vadodara | Gj","Vadodara","Gujarat",14,"RYS Kanti Nagar Godrej","Delhi","store_001123","UNMATCHED"
"Kore @ Waghodiya - Vadodara | Gj","Vadodara","Gujarat",14,"Croma-Vadodara-Atladara","Vadodara","store_000647","UNMATCHED"
"Kore @ Meham | Hr","Meham,Rohtak,Haryana","Haryana",14,"Croma -Guwahati ? Lokhara","Guwahati","store_001066","UNMATCHED"
"Kore @ Tosham | Hr","Tosham (Bhiwani)","Haryana",14,"VS-Delhi(Paschim Vihar)","Delhi","store_000125","UNMATCHED"
"Kore @ Chandmari - Varanasi | Up","Varanasi","Uttar Pradesh",14,"Croma-Varanasi-Sigra","Varanasi","store_000338","UNMATCHED"
"Kore @ Chandrikadevi - Lucknow | Up","Lucknow","Uttar Pradesh",14,"Croma-Chandigarh-Sector 22B","Chandigarh","store_000249","UNMATCHED"
"Kore @ Sankat Mochan - Varanasi | Up","Varansi","Uttar Pradesh",14,"Croma-Surat-Mota Varachha","Surat","store_000312","UNMATCHED"
"Kore @ Bhilai - Durg | Cg","Bhilai Durg","Chhattisgarh",14,"Croma -Bhilai-Supela","Bhilai","store_001028","UNMATCHED"
"Kore @ Old Bus Stand - Narnaund | Hr","Hisar","Haryana",14,"Croma -Kolhapur -Station Road","Kolhapur","store_001061","UNMATCHED"
"Value Plus -Lko (Gic, Bahraich)","Lucknow","Uttar Pradesh",13,"ASP - M S LEON AIRCON","Chennai","store_001412","UNMATCHED"
"Value Plus -Ddn (Kashipur)","Dehradun","Uttarakhand",13,"ANIL ELECTRONICS BABARPUR","Delhi","store_000924","UNMATCHED"
"Value Plus -Ddn (Rishikesh)","Dehradun","Uttarakhand",13,"LULU DIGITAL","North And Middle Andaman","store_001068","UNMATCHED"
"Value Plus -Gkp (Deoria)","Gorakhpur","Uttar Pradesh",13,"VS-VIJAY SALES (GREATER NOIDA)","Greater Noida","store_000001","UNMATCHED"
"Value Plus -Gkp (Nasirabad)","Gorakhpur","Uttar Pradesh",13,"VS-Pune(S Bapat Rd)","Pune","store_000083","UNMATCHED"
"Value Plus -Knp (Unnao)","Kanpur","Uttar Pradesh",13,"ASP - PAUL AND COMPANY","Kolkata","store_001363","UNMATCHED"
"Value Plus -Lko(Gic,Bahraich)","Lucknow","Uttar Pradesh",13,"LULU DIGITAL","North And Middle Andaman","store_001068","UNMATCHED"
"Value Plus -Lko (Aashiyana)","Lucknow","Uttar Pradesh",13,"VS-Pune(Kondhawa)","Pune","store_000110","UNMATCHED"
"Value Plus -Lko (Rai Bareilly)","Lucknow","Uttar Pradesh",13,"VS-Delhi(Rajouri Garden) Br","Delhi","store_000090","UNMATCHED"
"Value Plus -Vns (Maldia)","Varanasi","Uttar Pradesh",13,"VS-Delhi(Nawada)","Delhi","store_000162","UNMATCHED"
"Value Plus -Vns(Jaunpur)","Varanasi","Uttar Pradesh",13,"VS-VIJAY SALES (INDRAPURAM)","Ghaziabad","store_000005","UNMATCHED"
"Value Plus -Vns (Pandeypur)","Varanasi","Uttar Pradesh",13,"VS-Pune(Baner) Br","Pune","store_000111","UNMATCHED"
"Value Plus -Vns (Sunderpur)","Varanasi","Uttar Pradesh",13,"VS-Ghodbunder Br","Thane","store_000085","UNMATCHED"
"Value Plus -Vns (Ballia)","Varanasi","Uttar Pradesh",13,"LULU DIGITAL","North And Middle Andaman","store_001068","UNMATCHED"
"Value Plus -Gkp (Bashratpur)","Gorakhpur","Uttar Pradesh",13,"VS-Pune(S Bapat Rd)","Pune","store_000083","UNMATCHED"
"Value Plus -Gkp (Deoria Bhatwaliya Chauraha)","Gorakhpur","Uttar Pradesh",13,"Croma-Secunderabad-Nacharam","Hyderabad","store_000614","UNMATCHED"
"Kore @ Bopal | Gj","Ahmedabad","Gujarat",13,"Croma-Bhopal-DB Mall","Bhopal","store_000358","UNMATCHED"
"Kore @ Chandlodiya | Gj","Ahmedabad","Gujarat",13,"VS-Ts(Tolichowki- Aditya Ngr)","Hyderabad","store_000132","UNMATCHED"
"Kore @ Gadhada | Gj","Ahmedabad","Gujarat",13,"VS-Ahmedabad(Chandkheda Rd) Br","Ahmedabad","store_000161","UNMATCHED"
"Kore @ Rajula | Gj","Ahmedabad","Gujarat",13,"SHRI KRISHNA AGENCY","Patna","store_002143","UNMATCHED"
"Kore @ Usmanpura | Gj","Ahmedabad","Gujarat",13,"VS-Delhi(Shahdara) Br","Delhi","store_000120","UNMATCHED"
"Value Plus -Knp (Auriya)","Kanpur","Uttar Pradesh",13,"VS-VIJAY SALES (INDRAPURAM)","Ghaziabad","store_000005","UNMATCHED"
"Alfiya Mobilz - (Dharavi) (Nothing)","Mumbai","Maharashtra",13,"GOYAL MARKETING","Ludhiana","store_002075","UNMATCHED"
"Kore @ Una | Gj","Una","Gujarat",13,"VS-Goregaon (W) Br","Mumbai","store_000119","UNMATCHED"
"Kore @ Bhanvad | Gj","Dwarka","Gujarat",13,"SHREE SHYAM VARIETY STORE","Ranchi","store_002174","UNMATCHED"
"Kore @ Billari | Up","Muradabad","Uttar Pradesh",13,"SHREE BALAJI ENTERPRISES","Kanpur","store_001991","UNMATCHED"
"Kore @ Dhasa | Gj","Dhasa","Gujarat",13,"SREE DURGA AC GALLERY","Kolkata","store_002028","UNMATCHED"
"Kore @ Dhola | Gj","Bhavnagar","Gujarat",13,"SREE DURGA AC GALLERY","Kolkata","store_002028","UNMATCHED"
"Kore @ Dhoraji | Gj","Rajkot","Gujarat",13,"Globe Enterprises Godrej","Lucknow","store_001149","UNMATCHED"
"Kore @ Gariyadhar | Gj","Bhavnagar","Gujarat",13,"Croma-Bangalore-Basaveshwar Nagar","Bengaluru","store_000522","UNMATCHED"
"Kore @ Gir Gadhada | Gj","Gir Gadhada","Gujarat",13,"Vasanth & Co MARTHANDAM - (1312)","Kanyakumari","store_001625","UNMATCHED"
"Kore @ Kaalol | Gj","Kaalol","Gujarat",13,"Kataria Sales Corp Godrej","Delhi","store_001170","UNMATCHED"
"Kore @ Khergam | Gj","Navsari","Gujarat",13,"Globe Enterprises Godrej","Lucknow","store_001149","UNMATCHED"
"Kore @ Meghpar | Gj","Jamnagar","Gujarat",13,"Croma-Mumbai-Ghatkopar Mall","Mumbai","store_000638","UNMATCHED"
"Kore @ Moti Khavdi | Gj","Jamnagar","Gujarat",13,"WORLD VOICE RADIO","Delhi","store_000867","UNMATCHED"
"Kore @ Odhav | Gj","Ahmedabad","Gujarat",13,"VS-Ahmedabad(Odhav) Br","Ahmedabad","store_000195","UNMATCHED"
"Kore @ Palitana | Gj","Bhavnagar","Gujarat",13,"VS-Delhi(Patel Nagar) Br","Delhi","store_000151","UNMATCHED"
"Kore @ Prachi | Gj","Junagadh","Gujarat",13,"VS-Surat(Varachha) Br","Surat","store_000126","UNMATCHED"
"Kore @ Savarkundala | Gj","Amreli","Gujarat",13,"Croma-Varanasi-Sigra","Varanasi","store_000338","UNMATCHED"
